scope,cpg,gene,in_type2_panel,type2_match
blood_stratified,cg14011077,-,False,
blood_stratified,cg14025883,C9orf46,False,
blood_stratified,cg14084609,EVL,False,
blood_stratified,cg14226212,MUSK,False,
blood_stratified,cg14306650,RALGPS1,False,
blood_stratified,cg14355482,NCAM2,False,
blood_stratified,cg14516183,SEC22A,False,
blood_stratified,cg14611258,C17orf39,False,
blood_stratified,cg14613878,C20orf118,False,
blood_stratified,cg14769121,SMURF1,False,
blood_stratified,cg14978242,SERINC5,False,
blood_stratified,cg15090899,RPS6KA2,False,
blood_stratified,cg15107869,SSR3,False,
blood_stratified,cg15344640,LMAN2,False,
blood_stratified,cg15357945,PRG2,False,
blood_stratified,cg15361231,GLRX2,False,
blood_stratified,cg15456821,BEST1,False,
blood_stratified,cg15482717,FADD,False,
blood_stratified,cg15520845,NUCKS1,False,
blood_stratified,cg15700636,PRG2,False,
blood_stratified,cg15817440,C14orf37,False,
blood_stratified,cg15818008,C11orf34,False,
blood_stratified,cg16050349,PIK3CB,False,
blood_stratified,cg16107105,KCNH2,False,
blood_stratified,cg16177693,NR0B2,False,
blood_stratified,cg16263722,MECR,False,
blood_stratified,cg16386158,IL1RL1,True,IL1RL1
blood_stratified,cg16396191,KIAA0564,False,
blood_stratified,cg16409452,EVL,False,
blood_stratified,cg16592897,CYMP,False,
blood_stratified,cg16905199,-,False,
blood_stratified,cg17041511,-,False,
blood_stratified,cg17301248,NAA25,False,
blood_stratified,cg17313269,TRIM38,False,
blood_stratified,cg17521120,SIGLEC8,False,
blood_stratified,cg17540765,RECQL5;LOC643008,False,
blood_stratified,cg17674726,ITM2C,False,
blood_stratified,cg17971251,SEC16B,False,
blood_stratified,cg17988187,LOC100189589,False,
blood_stratified,cg18151262,MIDN,False,
blood_stratified,cg18337287,ARID3A,False,
blood_stratified,cg18348836,HOOK1,False,
blood_stratified,cg18517055,WDR45L,False,
blood_stratified,cg18550847,EVL,False,
blood_stratified,cg18650626,MAD1L1,False,
blood_stratified,cg18666454,KCNH2,False,
blood_stratified,cg18805734,FAM60A,False,
blood_stratified,cg18944099,C6orf47,False,
blood_stratified,cg19199204,HCG9,False,
blood_stratified,cg19328051,-,False,
blood_stratified,cg19434937,LPCAT3,False,
blood_stratified,cg19607845,FBXO9,False,
blood_stratified,cg19609644,-,False,
blood_stratified,cg19618279,COASY,False,
blood_stratified,cg19704630,-,False,
blood_stratified,cg19851574,RPS6KA2,False,
blood_stratified,cg20008101,LGALS3,False,
blood_stratified,cg20263853,RERE,False,
blood_stratified,cg20317437,FUCA1,False,
blood_stratified,cg20405742,-,False,
blood_stratified,cg20836212,VKORC1L1,False,
blood_stratified,cg20885063,ATPAF2,False,
blood_stratified,cg21067750,PHGR1,False,
blood_stratified,cg21104363,VKORC1L1,False,
blood_stratified,cg21141827,ETF1,False,
blood_stratified,cg21220721,ACOT7,False,
blood_stratified,cg21498475,SLC24A6,False,
blood_stratified,cg21627181,SLC17A4,False,
blood_stratified,cg21631409,ALDH3B2,False,
blood_stratified,cg21640749,RAB37;CD300LF,False,
blood_stratified,cg21919729,CTSB,False,
blood_stratified,cg22312249,TMEM104,False,
blood_stratified,cg22503106,METRNL,False,
blood_stratified,cg22919538,-,False,
blood_stratified,cg23090159,VKORC1L1,False,
blood_stratified,cg23147443,KCNH2,False,
blood_stratified,cg23205629,RNF122,False,
blood_stratified,cg23706836,ANGPT2;MCPH1,False,
blood_stratified,cg23791626,PITPNC1,False,
blood_stratified,cg23943829,IL4,True,IL4
blood_stratified,cg23991413,PDE4DIP,False,
blood_stratified,cg24058805,PDE4B,False,
blood_stratified,cg24459209,PRG3,False,
blood_stratified,cg24491618,KCNH2,False,
blood_stratified,cg24836822,KCNH2,False,
blood_stratified,cg25087851,GPR44,False,
blood_stratified,cg25135457,COASY,False,
blood_stratified,cg25203627,TSNAX-DISC1;DISC1,False,
blood_stratified,cg25224369,-,False,
blood_stratified,cg25305879,-,False,
blood_stratified,cg25332499,BATF2,False,
blood_stratified,cg25368824,IL4,True,IL4
blood_stratified,cg25494227,C12orf59,False,
blood_stratified,cg25643253,VKORC1L1,False,
blood_stratified,cg25757820,-,False,
blood_stratified,cg25939647,GPR176,False,
blood_stratified,cg26235490,ABR,False,
blood_stratified,cg26252077,NFIA,False,
blood_stratified,cg26300857,KCNAB2,False,
blood_stratified,cg26547058,-,False,
blood_stratified,cg26774971,TMEM181,False,
blood_stratified,cg26789365,-,False,
blood_stratified,cg26791242,LOC339524,False,
blood_stratified,cg26865494,DOCK1,False,
blood_stratified,cg26873132,DENND5A,False,
blood_stratified,cg26898932,CCDC55,False,
blood_stratified,cg26934362,LPCAT1,False,
blood_stratified,cg26953137,-,False,
blood_stratified,cg27000590,PRAGMIN,False,
blood_stratified,cg27123392,GABPB1,False,
blood_stratified,cg27469152,EPX,False,
